Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
HS,2022,202203,Mar-22,0,0,1,Imports,222,El Salvador,,76,Brazil,,TOTAL,All Commodities,,,,0.0,16158384,0
HS,2022,202203,Mar-22,0,0,2,Exports,222,El Salvador,,76,Brazil,,TOTAL,All Commodities,,,,0.0,259223,0
HS,2022,202203,Mar-22,0,0,1,Imports,233,Estonia,,76,Brazil,,TOTAL,All Commodities,,,,0.0,3619396,0
HS,2022,202203,Mar-22,0,0,2,Exports,233,Estonia,,76,Brazil,,TOTAL,All Commodities,,,,0.0,2305439,0
HS,2022,202203,Mar-22,0,0,1,Imports,242,Fiji,,76,Brazil,,TOTAL,All Commodities,,,,0.0,72170,0
HS,2022,202203,Mar-22,0,0,1,Imports,246,Finland,,76,Brazil,,TOTAL,All Commodities,,,,0.0,77773289,0
HS,2022,202203,Mar-22,0,0,2,Exports,246,Finland,,76,Brazil,,TOTAL,All Commodities,,,,0.0,64324379,0
HS,2022,202203,Mar-22,0,0,1,Imports,268,Georgia,,76,Brazil,,TOTAL,All Commodities,,,,0.0,4094811,0
HS,2022,202203,Mar-22,0,0,2,Exports,268,Georgia,,76,Brazil,,TOTAL,All Commodities,,,,0.0,18013,0
HS,2022,202203,Mar-22,0,0,1,Imports,276,Germany,,76,Brazil,,TOTAL,All Commodities,,,,0.0,908615966,0
HS,2022,202203,Mar-22,0,0,2,Exports,276,Germany,,76,Brazil,,TOTAL,All Commodities,,,,0.0,1128267781,0
HS,2022,202203,Mar-22,0,0,1,Imports,300,Greece,,76,Brazil,,TOTAL,All Commodities,,,,0.0,32029264,0
HS,2022,202203,Mar-22,0,0,2,Exports,300,Greece,,76,Brazil,,TOTAL,All Commodities,,,,0.0,7470471,0
HS,2022,202203,Mar-22,0,0,1,Imports,308,Grenada,,76,Brazil,,TOTAL,All Commodities,,,,0.0,261974,0
HS,2022,202203,Mar-22,0,0,1,Imports,320,Guatemala,,76,Brazil,,TOTAL,All Commodities,,,,0.0,54903282,0
HS,2022,202203,Mar-22,0,0,2,Exports,320,Guatemala,,76,Brazil,,TOTAL,All Commodities,,,,0.0,4517817,0
HS,2022,202203,Mar-22,0,0,1,Imports,328,Guyana,,76,Brazil,,TOTAL,All Commodities,,,,0.0,4557634,0
HS,2022,202203,Mar-22,0,0,2,Exports,328,Guyana,,76,Brazil,,TOTAL,All Commodities,,,,0.0,484146,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,328,Guyana,,76,Brazil,,TOTAL,All Commodities,,,,0.0,481146,0
HS,2022,202203,Mar-22,0,0,1,Imports,344,"China, Hong Kong SAR",,76,Brazil,,TOTAL,All Commodities,,,,0.0,97247814,0
HS,2022,202203,Mar-22,0,0,2,Exports,344,"China, Hong Kong SAR",,76,Brazil,,TOTAL,All Commodities,,,,0.0,189841229,0
