Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
HS,2022,202203,Mar-22,0,0,2,Exports,360,Indonesia,,381,Italy,,TOTAL,All Commodities,,,,0.0,277781363,0
HS,2022,202203,Mar-22,0,0,1,Imports,376,Israel,,381,Italy,,TOTAL,All Commodities,,,,0.0,355511000,0
HS,2022,202203,Mar-22,0,0,2,Exports,376,Israel,,381,Italy,,TOTAL,All Commodities,,,,0.0,215260000,0
HS,2022,202203,Mar-22,0,0,1,Imports,392,Japan,,381,Italy,,TOTAL,All Commodities,,,,0.0,944640207,0
HS,2022,202203,Mar-22,0,0,2,Exports,392,Japan,,381,Italy,,TOTAL,All Commodities,,,,0.0,490450215,0
HS,2022,202203,Mar-22,0,0,1,Imports,417,Kyrgyzstan,,381,Italy,,TOTAL,All Commodities,,,,0.0,4738679,0
HS,2022,202203,Mar-22,0,0,2,Exports,417,Kyrgyzstan,,381,Italy,,TOTAL,All Commodities,,,,0.0,10763,0
HS,2022,202203,Mar-22,0,0,1,Imports,428,Latvia,,381,Italy,,TOTAL,All Commodities,,,,0.0,66513676,0
HS,2022,202203,Mar-22,0,0,2,Exports,428,Latvia,,381,Italy,,TOTAL,All Commodities,,,,0.0,29261106,0
HS,2022,202203,Mar-22,0,0,1,Imports,440,Lithuania,,381,Italy,,TOTAL,All Commodities,,,,0.0,151307503,0
HS,2022,202203,Mar-22,0,0,2,Exports,440,Lithuania,,381,Italy,,TOTAL,All Commodities,,,,0.0,89685417,0
HS,2022,202203,Mar-22,0,0,1,Imports,442,Luxembourg,,381,Italy,,TOTAL,All Commodities,,,,0.0,76963870,0
HS,2022,202203,Mar-22,0,0,2,Exports,442,Luxembourg,,381,Italy,,TOTAL,All Commodities,,,,0.0,73122518,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,442,Luxembourg,,381,Italy,,TOTAL,All Commodities,,,,0.0,206356,0
