Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
HS,2022,202203,Mar-22,0,0,2,Exports,686,Senegal,,124,Canada,,TOTAL,All Commodities,,,,0.0,187544,0
HS,2022,202203,Mar-22,0,0,1,Imports,688,Serbia,,124,Canada,,TOTAL,All Commodities,,,,0.0,4884708,0
HS,2022,202203,Mar-22,0,0,2,Exports,688,Serbia,,124,Canada,,TOTAL,All Commodities,,,,0.0,3054514,0
HS,2022,202203,Mar-22,0,0,1,Imports,699,India,,124,Canada,,TOTAL,All Commodities,,,,0.0,270642140,0
HS,2022,202203,Mar-22,0,0,2,Exports,699,India,,124,Canada,,TOTAL,All Commodities,,,,0.0,391786626,0
HS,2022,202203,Mar-22,0,0,1,Imports,703,Slovakia,,124,Canada,,TOTAL,All Commodities,,,,0.0,9258286,0
HS,2022,202203,Mar-22,0,0,2,Exports,703,Slovakia,,124,Canada,,TOTAL,All Commodities,,,,0.0,27659035,0
HS,2022,202203,Mar-22,0,0,1,Imports,705,Slovenia,,124,Canada,,TOTAL,All Commodities,,,,0.0,28963429,0
HS,2022,202203,Mar-22,0,0,2,Exports,705,Slovenia,,124,Canada,,TOTAL,All Commodities,,,,0.0,13681310,0
HS,2022,202203,Mar-22,0,0,1,Imports,724,Spain,,124,Canada,,TOTAL,All Commodities,,,,0.0,174250740,0
HS,2022,202203,Mar-22,0,0,2,Exports,724,Spain,,124,Canada,,TOTAL,All Commodities,,,,0.0,180123976,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,724,Spain,,124,Canada,,TOTAL,All Commodities,,,,0.0,10838069,0
HS,2022,202203,Mar-22,0,0,4,Re-imports,724,Spain,,124,Canada,,TOTAL,All Commodities,,,,0.0,8439,0
HS,2022,202203,Mar-22,0,0,1,Imports,752,Sweden,,124,Canada,,TOTAL,All Commodities,,,,0.0,40463485,0
HS,2022,202203,Mar-22,0,0,2,Exports,752,Sweden,,124,Canada,,TOTAL,All Commodities,,,,0.0,128544675,0
HS,2022,202203,Mar-22,0,0,1,Imports,757,Switzerland,,124,Canada,,TOTAL,All Commodities,,,,0.0,480604768,0
HS,2022,202203,Mar-22,0,0,2,Exports,757,Switzerland,,124,Canada,,TOTAL,All Commodities,,,,0.0,517128075,0
HS,2022,202203,Mar-22,0,0,1,Imports,768,Togo,,124,Canada,,TOTAL,All Commodities,,,,0.0,1613656,0
HS,2022,202203,Mar-22,0,0,2,Exports,768,Togo,,124,Canada,,TOTAL,All Commodities,,,,0.0,3642532,0
HS,2022,202203,Mar-22,0,0,1,Imports,792,Turkey,,124,Canada,,TOTAL,All Commodities,,,,0.0,45082657,0
HS,2022,202203,Mar-22,0,0,2,Exports,792,Turkey,,124,Canada,,TOTAL,All Commodities,,,,0.0,221741651,0
HS,2022,202203,Mar-22,0,0,1,Imports,804,Ukraine,,124,Canada,,TOTAL,All Commodities,,,,0.0,3634022,0
HS,2022,202203,Mar-22,0,0,2,Exports,804,Ukraine,,124,Canada,,TOTAL,All Commodities,,,,0.0,326194,0
HS,2022,202203,Mar-22,0,0,1,Imports,807,TFYR of Macedonia,,124,Canada,,TOTAL,All Commodities,,,,0.0,558208,0
HS,2022,202203,Mar-22,0,0,2,Exports,807,TFYR of Macedonia,,124,Canada,,TOTAL,All Commodities,,,,0.0,346976,0
HS,2022,202203,Mar-22,0,0,1,Imports,818,Egypt,,124,Canada,,TOTAL,All Commodities,,,,0.0,15881569,0
HS,2022,202203,Mar-22,0,0,2,Exports,818,Egypt,,124,Canada,,TOTAL,All Commodities,,,,0.0,106309919,0
HS,2022,202203,Mar-22,0,0,1,Imports,826,United Kingdom,,124,Canada,,TOTAL,All Commodities,,,,0.0,1543672910,0
HS,2022,202203,Mar-22,0,0,2,Exports,826,United Kingdom,,124,Canada,,TOTAL,All Commodities,,,,0.0,712658911,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,826,United Kingdom,,124,Canada,,TOTAL,All Commodities,,,,0.0,19590062,0
HS,2022,202203,Mar-22,0,0,1,Imports,842,United States of America,,124,Canada,,TOTAL,All Commodities,,,,0.0,41203564658,0
HS,2022,202203,Mar-22,0,0,2,Exports,842,United States of America,,124,Canada,,TOTAL,All Commodities,,,,0.0,32389156036,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,842,United States of America,,124,Canada,,TOTAL,All Commodities,,,,0.0,6013651835,0
HS,2022,202203,Mar-22,0,0,1,Imports,854,Burkina Faso,,124,Canada,,TOTAL,All Commodities,,,,0.0,2254156,0
HS,2022,202203,Mar-22,0,0,2,Exports,854,Burkina Faso,,124,Canada,,TOTAL,All Commodities,,,,0.0,68795,0
HS,2022,202203,Mar-22,0,0,1,Imports,860,Uzbekistan,,124,Canada,,TOTAL,All Commodities,,,,0.0,1069785,0
HS,2022,202203,Mar-22,0,0,2,Exports,860,Uzbekistan,,124,Canada,,TOTAL,All Commodities,,,,0.0,352248,0
