Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
HS,2022,202203,Mar-22,0,0,1,Imports,381,Italy,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,789051734,0
HS,2022,202203,Mar-22,0,0,2,Exports,381,Italy,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,2972065831,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,381,Italy,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,52981191,0
HS,2022,202203,Mar-22,0,0,4,Re-imports,381,Italy,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,13169055,0
HS,2022,202203,Mar-22,0,0,1,Imports,392,Japan,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,575102699,0
HS,2022,202203,Mar-22,0,0,2,Exports,392,Japan,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,1321727925,0
HS,2022,202203,Mar-22,0,0,1,Imports,417,Kyrgyzstan,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,961570,0
HS,2022,202203,Mar-22,0,0,2,Exports,417,Kyrgyzstan,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,114672,0
HS,2022,202203,Mar-22,0,0,1,Imports,428,Latvia,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,18912183,0
HS,2022,202203,Mar-22,0,0,2,Exports,428,Latvia,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,118439857,0
HS,2022,202203,Mar-22,0,0,1,Imports,440,Lithuania,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,191461920,0
HS,2022,202203,Mar-22,0,0,2,Exports,440,Lithuania,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,153905617,0
HS,2022,202203,Mar-22,0,0,1,Imports,442,Luxembourg,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,58677951,0
HS,2022,202203,Mar-22,0,0,2,Exports,442,Luxembourg,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,49053835,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,442,Luxembourg,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,11080,0
HS,2022,202203,Mar-22,0,0,4,Re-imports,442,Luxembourg,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,18466,0
HS,2022,202203,Mar-22,0,0,1,Imports,446,"China, Macao SAR",,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,31203533,0
HS,2022,202203,Mar-22,0,0,2,Exports,446,"China, Macao SAR",,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,25713,0
HS,2022,202203,Mar-22,0,0,1,Imports,480,Mauritius,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,7863293,0
HS,2022,202203,Mar-22,0,0,2,Exports,480,Mauritius,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,14010982,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,480,Mauritius,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,318849,0
HS,2022,202203,Mar-22,0,0,1,Imports,484,Mexico,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,195137643,0
HS,2022,202203,Mar-22,0,0,2,Exports,484,Mexico,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,252942292,0
HS,2022,202203,Mar-22,0,0,1,Imports,498,Rep. of Moldova,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,8097359,0
HS,2022,202203,Mar-22,0,0,2,Exports,498,Rep. of Moldova,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,5963704,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,498,Rep. of Moldova,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,4774606,0
HS,2022,202203,Mar-22,0,0,1,Imports,516,Namibia,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,7543780,0
HS,2022,202203,Mar-22,0,0,2,Exports,516,Namibia,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,1582111,0
HS,2022,202203,Mar-22,0,0,1,Imports,554,New Zealand,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,130662130,0
HS,2022,202203,Mar-22,0,0,2,Exports,554,New Zealand,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,107033352,0
HS,2022,202203,Mar-22,0,0,3,Re-exports,554,New Zealand,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,12793958,0
HS,2022,202203,Mar-22,0,0,1,Imports,566,Nigeria,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,108001972,0
HS,2022,202203,Mar-22,0,0,2,Exports,566,Nigeria,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,182544758,0
HS,2022,202203,Mar-22,0,0,1,Imports,579,Norway,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,337597139,0
HS,2022,202203,Mar-22,0,0,2,Exports,579,Norway,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,5731379950,0
HS,2022,202203,Mar-22,0,0,1,Imports,586,Pakistan,,826,United Kingdom,,TOTAL,All Commodities,,,,0.0,81305084,0
