date,avg
2024-10-30 02:15:00+10:00,52.0
2024-10-30 02:15:00+10:00,52.0
2024-10-30 02:22:00+10:00,53.0
2024-10-30 02:22:00+10:00,53.0
2024-10-30 02:28:00+10:00,49.0
2024-10-30 02:28:00+10:00,49.0
2024-10-30 02:30:00+10:00,49.0
2024-10-30 02:30:00+10:00,49.0
2024-10-30 02:32:00+10:00,48.0
2024-10-30 02:32:00+10:00,48.0
2024-10-30 02:36:00+10:00,48.0
2024-10-30 02:36:00+10:00,48.0
2024-10-30 02:40:00+10:00,47.0
2024-10-30 02:40:00+10:00,47.0
2024-10-30 02:46:00+10:00,49.0
2024-10-30 02:46:00+10:00,49.0
2024-10-30 02:52:00+10:00,52.0
2024-10-30 02:52:00+10:00,52.0
2024-10-30 02:59:00+10:00,50.0
2024-10-30 02:59:00+10:00,50.0
2024-10-30 03:00:00+10:00,50.0
2024-10-30 03:00:00+10:00,50.0
2024-10-30 03:08:00+10:00,52.0
2024-10-30 03:08:00+10:00,52.0
2024-10-30 03:10:00+10:00,50.0
2024-10-30 03:10:00+10:00,50.0
2024-10-30 03:15:00+10:00,50.0
2024-10-30 03:15:00+10:00,50.0
2024-10-30 03:20:00+10:00,49.0
2024-10-30 03:20:00+10:00,49.0
2024-10-30 03:25:00+10:00,48.0
2024-10-30 03:25:00+10:00,48.0
2024-10-30 03:31:00+10:00,49.0
2024-10-30 03:31:00+10:00,49.0
2024-10-30 03:35:00+10:00,54.70035362243652
2024-10-30 03:35:00+10:00,54.70035362243652
2024-10-30 03:44:00+10:00,60.0
2024-10-30 03:44:00+10:00,60.0
2024-10-30 03:47:00+10:00,53.0
2024-10-30 03:47:00+10:00,53.0
2024-10-30 03:50:00+10:00,54.0
2024-10-30 03:50:00+10:00,54.0
2024-10-30 03:55:00+10:00,55.0
2024-10-30 03:55:00+10:00,55.0
2024-10-30 04:01:00+10:00,57.0
2024-10-30 04:01:00+10:00,57.0
2024-10-30 04:09:00+10:00,57.0
2024-10-30 04:09:00+10:00,57.0
2024-10-30 04:10:00+10:00,60.0
2024-10-30 04:10:00+10:00,60.0
2024-10-30 04:16:00+10:00,52.0
2024-10-30 04:16:00+10:00,52.0
2024-10-30 04:22:00+10:00,52.0
2024-10-30 04:22:00+10:00,52.0
2024-10-30 04:28:00+10:00,54.0
2024-10-30 04:28:00+10:00,54.0
2024-10-30 04:30:00+10:00,55.0
2024-10-30 04:30:00+10:00,55.0
2024-10-30 04:38:00+10:00,54.0
2024-10-30 04:38:00+10:00,54.0
2024-10-30 04:41:00+10:00,53.0
2024-10-30 04:41:00+10:00,53.0
2024-10-30 04:44:00+10:00,53.0
2024-10-30 04:44:00+10:00,53.0
2024-10-30 04:45:00+10:00,55.0
2024-10-30 04:45:00+10:00,55.0
2024-10-30 04:53:00+10:00,52.0
2024-10-30 04:53:00+10:00,52.0
2024-10-30 04:56:00+10:00,52.0
2024-10-30 04:56:00+10:00,52.0
2024-10-30 05:01:00+10:00,54.0
2024-10-30 05:01:00+10:00,54.0
2024-10-30 05:06:00+10:00,55.0
2024-10-30 05:06:00+10:00,55.0
2024-10-30 05:11:00+10:00,55.0
2024-10-30 05:11:00+10:00,55.0
2024-10-30 05:14:00+10:00,55.0
2024-10-30 05:14:00+10:00,55.0
2024-10-30 05:19:00+10:00,46.00000000000001
2024-10-30 05:19:00+10:00,46.00000000000001
2024-10-30 05:21:00+10:00,53.0
2024-10-30 05:21:00+10:00,53.0
2024-10-30 05:30:00+10:00,55.0
2024-10-30 05:30:00+10:00,55.0
2024-10-30 05:31:00+10:00,55.0
2024-10-30 05:31:00+10:00,55.0
2024-10-30 05:35:00+10:00,57.648590087890625
2024-10-30 05:35:00+10:00,57.648590087890625
2024-10-30 05:36:00+10:00,56.0
2024-10-30 05:36:00+10:00,56.0
2024-10-30 05:41:00+10:00,55.00000000000001
2024-10-30 05:41:00+10:00,55.00000000000001
2024-10-30 05:48:00+10:00,56.0
2024-10-30 05:48:00+10:00,56.0
2024-10-30 05:54:00+10:00,53.0
2024-10-30 05:54:00+10:00,53.0
2024-10-30 05:57:00+10:00,55.0
2024-10-30 05:57:00+10:00,55.0
2024-10-30 06:04:00+10:00,53.0
2024-10-30 06:04:00+10:00,53.0
2024-10-30 06:08:00+10:00,52.0
2024-10-30 06:08:00+10:00,52.0
2024-10-30 06:11:00+10:00,51.0
2024-10-30 06:11:00+10:00,51.0
2024-10-30 06:13:00+10:00,55.0
2024-10-30 06:13:00+10:00,55.0
2024-10-30 06:15:00+10:00,54.0
2024-10-30 06:15:00+10:00,54.0
2024-10-30 06:20:00+10:00,49.0
2024-10-30 06:20:00+10:00,49.0
2024-10-30 06:28:00+10:00,59.0
2024-10-30 06:28:00+10:00,59.0
2024-10-30 06:31:00+10:00,58.0
2024-10-30 06:31:00+10:00,58.0
2024-10-30 06:36:00+10:00,54.0
2024-10-30 06:36:00+10:00,54.0
2024-10-30 06:41:00+10:00,53.0
2024-10-30 06:41:00+10:00,53.0
2024-10-30 06:49:00+10:00,47.0
2024-10-30 06:49:00+10:00,47.0
2024-10-30 06:52:00+10:00,50.0
2024-10-30 06:52:00+10:00,50.0
2024-10-30 06:59:00+10:00,52.0
2024-10-30 06:59:00+10:00,52.0
2024-10-30 07:04:00+10:00,68.0
2024-10-30 07:04:00+10:00,68.0
2024-10-30 07:08:00+10:00,57.0
2024-10-30 07:08:00+10:00,57.0
2024-10-30 07:11:00+10:00,52.0
2024-10-30 07:11:00+10:00,52.0
2024-10-30 07:16:00+10:00,56.0
2024-10-30 07:16:00+10:00,56.0
2024-10-30 07:20:00+10:00,49.0
2024-10-30 07:20:00+10:00,49.0
2024-10-30 07:22:00+10:00,48.0
2024-10-30 07:22:00+10:00,48.0
2024-10-30 07:25:00+10:00,49.0
2024-10-30 07:25:00+10:00,49.0
2024-10-30 07:35:00+10:00,82.0
2024-10-30 07:35:00+10:00,82.0
2024-10-30 07:45:00+10:00,75.0
2024-10-30 07:45:00+10:00,75.0
2024-10-30 07:49:00+10:00,82.5
2024-10-30 07:49:00+10:00,82.5
2024-10-30 07:54:00+10:00,74.0
2024-10-30 07:54:00+10:00,74.0
2024-10-30 07:58:00+10:00,76.0
2024-10-30 07:58:00+10:00,76.0
2024-10-30 08:04:00+10:00,69.0
2024-10-30 08:04:00+10:00,69.0
2024-10-30 08:08:00+10:00,75.0
2024-10-30 08:08:00+10:00,75.0
2024-10-30 08:12:00+10:00,68.0
2024-10-30 08:12:00+10:00,68.0
2024-10-30 08:18:00+10:00,72.5
2024-10-30 08:18:00+10:00,72.5
2024-10-30 08:21:00+10:00,67.0
2024-10-30 08:21:00+10:00,67.0
2024-10-30 08:27:00+10:00,65.0
2024-10-30 08:27:00+10:00,65.0
2024-10-30 08:33:00+10:00,59.0
2024-10-30 08:33:00+10:00,59.0
2024-10-30 08:40:00+10:00,58.0
2024-10-30 08:40:00+10:00,58.0
2024-10-30 08:42:00+10:00,64.0
2024-10-30 08:42:00+10:00,64.0
2024-10-30 08:47:00+10:00,69.0
2024-10-30 08:47:00+10:00,69.0
2024-10-30 08:49:00+10:00,60.0
2024-10-30 08:49:00+10:00,60.0
2024-10-30 08:54:00+10:00,56.0
2024-10-30 08:54:00+10:00,56.0
2024-10-30 08:56:00+10:00,58.0
2024-10-30 08:56:00+10:00,58.0
2024-10-30 09:00:00+10:00,60.0
2024-10-30 09:00:00+10:00,60.0
2024-10-30 09:18:00+10:00,58.0
2024-10-30 09:18:00+10:00,58.0
2024-10-30 09:19:00+10:00,61.0
2024-10-30 09:19:00+10:00,61.0
2024-10-30 09:29:00+10:00,62.00000000000001
2024-10-30 09:29:00+10:00,62.00000000000001
2024-10-30 09:33:00+10:00,83.0
2024-10-30 09:33:00+10:00,83.0
2024-10-30 09:35:00+10:00,89.0
2024-10-30 09:35:00+10:00,89.0
2024-10-30 09:38:00+10:00,83.0
2024-10-30 09:38:00+10:00,83.0
2024-10-30 09:44:00+10:00,66.0
2024-10-30 09:44:00+10:00,66.0
2024-10-30 09:45:00+10:00,65.01284790039062
2024-10-30 09:45:00+10:00,65.01284790039062
2024-10-30 09:49:00+10:00,58.0
2024-10-30 09:49:00+10:00,58.0
2024-10-30 09:50:00+10:00,58.0
2024-10-30 09:50:00+10:00,58.0
2024-10-30 09:54:00+10:00,58.0
2024-10-30 09:54:00+10:00,58.0
2024-10-30 09:55:00+10:00,59.0
2024-10-30 09:55:00+10:00,59.0
2024-10-30 10:02:00+10:00,63.0
2024-10-30 10:02:00+10:00,63.0
2024-10-30 10:10:00+10:00,66.0
2024-10-30 10:10:00+10:00,66.0
2024-10-30 10:14:00+10:00,59.0
2024-10-30 10:14:00+10:00,59.0
2024-10-30 10:16:00+10:00,60.0
2024-10-30 10:16:00+10:00,60.0
2024-10-30 10:20:00+10:00,63.0
2024-10-30 10:20:00+10:00,63.0
2024-10-30 10:21:00+10:00,63.0
2024-10-30 10:21:00+10:00,63.0
2024-10-30 10:25:00+10:00,65.0
2024-10-30 10:25:00+10:00,65.0
2024-10-30 10:33:00+10:00,58.0
2024-10-30 10:33:00+10:00,58.0
2024-10-30 10:35:00+10:00,59.0
2024-10-30 10:35:00+10:00,59.0
2024-10-30 10:44:00+10:00,57.0
2024-10-30 10:44:00+10:00,57.0
2024-10-30 10:46:00+10:00,54.0
2024-10-30 10:46:00+10:00,54.0
2024-10-30 10:53:00+10:00,58.0
2024-10-30 10:53:00+10:00,58.0
2024-10-30 10:58:00+10:00,66.0
2024-10-30 10:58:00+10:00,66.0
2024-10-30 10:59:00+10:00,76.0
2024-10-30 10:59:00+10:00,76.0
2024-10-30 11:01:00+10:00,89.0
2024-10-30 11:01:00+10:00,89.0
2024-10-30 11:08:00+10:00,72.0
2024-10-30 11:08:00+10:00,72.0
2024-10-30 11:10:00+10:00,64.0
2024-10-30 11:10:00+10:00,64.0
2024-10-30 11:18:00+10:00,68.0
2024-10-30 11:18:00+10:00,68.0
2024-10-30 11:25:00+10:00,69.0
2024-10-30 11:25:00+10:00,69.0
2024-10-30 11:32:00+10:00,69.0
2024-10-30 11:32:00+10:00,69.0
2024-10-30 11:39:00+10:00,72.0
2024-10-30 11:39:00+10:00,72.0
2024-10-30 11:40:00+10:00,69.0
2024-10-30 11:40:00+10:00,69.0
2024-10-30 11:46:00+10:00,76.0
2024-10-30 11:46:00+10:00,76.0
2024-10-30 11:54:00+10:00,70.0
2024-10-30 11:54:00+10:00,70.0
2024-10-30 11:55:00+10:00,71.0
2024-10-30 11:55:00+10:00,71.0
2024-10-30 12:03:00+10:00,69.0
2024-10-30 12:03:00+10:00,69.0
2024-10-30 12:08:00+10:00,75.0
2024-10-30 12:08:00+10:00,75.0
2024-10-30 12:11:00+10:00,78.0
2024-10-30 12:11:00+10:00,78.0
2024-10-30 12:15:00+10:00,73.0
2024-10-30 12:15:00+10:00,73.0
2024-10-30 12:23:00+10:00,73.0
2024-10-30 12:23:00+10:00,73.0
2024-10-30 12:27:00+10:00,73.0
2024-10-30 12:27:00+10:00,73.0
2024-10-30 12:34:00+10:00,68.0
2024-10-30 12:34:00+10:00,68.0
2024-10-30 12:40:00+10:00,65.0
2024-10-30 12:40:00+10:00,65.0
2024-10-30 12:43:00+10:00,67.0
2024-10-30 12:43:00+10:00,67.0
2024-10-30 12:47:00+10:00,72.0
2024-10-30 12:47:00+10:00,72.0
2024-10-30 12:48:00+10:00,101.0
2024-10-30 12:48:00+10:00,101.0
2024-10-30 12:52:00+10:00,89.0
2024-10-30 12:52:00+10:00,89.0
2024-10-30 12:55:00+10:00,69.0
2024-10-30 12:55:00+10:00,69.0
2024-10-30 13:01:00+10:00,63.0
2024-10-30 13:01:00+10:00,63.0
2024-10-30 13:08:00+10:00,65.0
2024-10-30 13:08:00+10:00,65.0
2024-10-30 13:11:00+10:00,63.0
2024-10-30 13:11:00+10:00,63.0
2024-10-30 13:19:00+10:00,61.0
2024-10-30 13:19:00+10:00,61.0
2024-10-30 13:21:00+10:00,61.0
2024-10-30 13:21:00+10:00,61.0
2024-10-30 13:28:00+10:00,63.0
2024-10-30 13:28:00+10:00,63.0
2024-10-30 13:31:00+10:00,63.0
2024-10-30 13:31:00+10:00,63.0
2024-10-30 13:39:00+10:00,74.0
2024-10-30 13:39:00+10:00,74.0
2024-10-30 13:42:00+10:00,60.0
2024-10-30 13:42:00+10:00,60.0
2024-10-30 13:48:00+10:00,62.00000000000001
2024-10-30 13:48:00+10:00,62.00000000000001
2024-10-30 13:53:00+10:00,60.0
2024-10-30 13:53:00+10:00,60.0
2024-10-30 13:57:00+10:00,60.0
2024-10-30 13:57:00+10:00,60.0
2024-10-30 14:03:00+10:00,58.0
2024-10-30 14:03:00+10:00,58.0
2024-10-30 14:05:00+10:00,60.0
2024-10-30 14:05:00+10:00,60.0
2024-10-30 14:20:00+10:00,65.0
2024-10-30 14:20:00+10:00,65.0
2024-10-30 14:23:00+10:00,65.0
2024-10-30 14:23:00+10:00,65.0
2024-10-30 14:28:00+10:00,67.0
2024-10-30 14:28:00+10:00,67.0
2024-10-30 14:32:00+10:00,67.0
2024-10-30 14:32:00+10:00,67.0
2024-10-30 14:37:00+10:00,57.0
2024-10-30 14:37:00+10:00,57.0
2024-10-30 14:40:00+10:00,67.0
2024-10-30 14:40:00+10:00,67.0
2024-10-30 14:47:00+10:00,64.0
2024-10-30 14:47:00+10:00,64.0
2024-10-30 14:53:00+10:00,64.0
2024-10-30 14:53:00+10:00,64.0
2024-10-30 14:55:00+10:00,68.0
2024-10-30 14:55:00+10:00,68.0
2024-10-30 15:02:00+10:00,63.0
2024-10-30 15:02:00+10:00,63.0
2024-10-30 15:08:00+10:00,56.0
2024-10-30 15:08:00+10:00,56.0
2024-10-30 15:13:00+10:00,68.0
2024-10-30 15:13:00+10:00,68.0
2024-10-30 15:16:00+10:00,63.0
2024-10-30 15:16:00+10:00,63.0
2024-10-30 15:22:00+10:00,68.0
2024-10-30 15:22:00+10:00,68.0
2024-10-30 15:26:00+10:00,58.0
2024-10-30 15:26:00+10:00,58.0
2024-10-30 15:32:00+10:00,65.0
2024-10-30 15:32:00+10:00,65.0
2024-10-30 15:37:00+10:00,64.0
2024-10-30 15:37:00+10:00,64.0
2024-10-30 15:44:00+10:00,63.0
2024-10-30 15:44:00+10:00,63.0
2024-10-30 15:45:00+10:00,63.0
2024-10-30 15:45:00+10:00,63.0
2024-10-30 15:50:00+10:00,62.00000000000001
2024-10-30 15:50:00+10:00,62.00000000000001
2024-10-30 15:56:00+10:00,59.0
2024-10-30 15:56:00+10:00,59.0
2024-10-30 16:00:00+10:00,56.0
2024-10-30 16:00:00+10:00,56.0
2024-10-30 16:08:00+10:00,61.0
2024-10-30 16:08:00+10:00,61.0
2024-10-30 16:13:00+10:00,60.0
2024-10-30 16:13:00+10:00,60.0
2024-10-30 16:15:00+10:00,66.0
2024-10-30 16:15:00+10:00,66.0
2024-10-30 16:23:00+10:00,65.0
2024-10-30 16:23:00+10:00,65.0
2024-10-30 16:28:00+10:00,65.0
2024-10-30 16:28:00+10:00,65.0
2024-10-30 16:37:00+10:00,57.0
2024-10-30 16:37:00+10:00,57.0
2024-10-30 16:44:00+10:00,78.0
2024-10-30 16:44:00+10:00,78.0
2024-10-30 16:50:00+10:00,59.0
2024-10-30 16:50:00+10:00,59.0
2024-10-30 16:52:00+10:00,61.0
2024-10-30 16:52:00+10:00,61.0
2024-10-30 16:58:00+10:00,56.0
2024-10-30 16:58:00+10:00,56.0
2024-10-30 17:01:00+10:00,56.0
2024-10-30 17:01:00+10:00,56.0
2024-10-30 17:08:00+10:00,52.0
2024-10-30 17:08:00+10:00,52.0
2024-10-30 17:10:00+10:00,51.0
2024-10-30 17:10:00+10:00,51.0
2024-10-30 17:16:00+10:00,55.0
2024-10-30 17:16:00+10:00,55.0
2024-10-30 17:23:00+10:00,81.0
2024-10-30 17:23:00+10:00,81.0
2024-10-30 17:25:00+10:00,50.0
2024-10-30 17:25:00+10:00,50.0
2024-10-30 17:33:00+10:00,55.0
2024-10-30 17:33:00+10:00,55.0
2024-10-30 17:35:00+10:00,56.0
2024-10-30 17:35:00+10:00,56.0
2024-10-30 17:42:00+10:00,56.0
2024-10-30 17:42:00+10:00,56.0
2024-10-30 17:46:00+10:00,56.0
2024-10-30 17:46:00+10:00,56.0
2024-10-30 17:47:00+10:00,60.134883880615234
2024-10-30 17:47:00+10:00,60.134883880615234
2024-10-30 17:48:00+10:00,57.75754547119141
2024-10-30 17:48:00+10:00,57.75754547119141
2024-10-30 17:51:00+10:00,56.0
2024-10-30 17:51:00+10:00,56.0
2024-10-30 17:55:00+10:00,55.0
2024-10-30 17:55:00+10:00,55.0
2024-10-30 18:00:00+10:00,51.0
2024-10-30 18:00:00+10:00,51.0
2024-10-30 18:07:00+10:00,55.0
2024-10-30 18:07:00+10:00,55.0
2024-10-30 18:12:00+10:00,63.0
2024-10-30 18:12:00+10:00,63.0
2024-10-30 18:17:00+10:00,74.0
2024-10-30 18:17:00+10:00,74.0
2024-10-30 18:25:00+10:00,80.0
2024-10-30 18:25:00+10:00,80.0
2024-10-30 18:34:00+10:00,79.0
2024-10-30 18:34:00+10:00,79.0
2024-10-30 18:38:00+10:00,86.0
2024-10-30 18:38:00+10:00,86.0
2024-10-30 18:40:00+10:00,86.0
2024-10-30 18:40:00+10:00,86.0
2024-10-30 18:56:00+10:00,87.0
2024-10-30 18:56:00+10:00,87.0
2024-10-30 19:03:00+10:00,83.0
2024-10-30 19:03:00+10:00,83.0
2024-10-30 19:09:00+10:00,92.0
2024-10-30 19:09:00+10:00,92.00000000000001
2024-10-30 19:10:00+10:00,96.0
2024-10-30 19:10:00+10:00,96.0
2024-10-30 19:18:00+10:00,86.0
2024-10-30 19:18:00+10:00,86.0
2024-10-30 19:22:00+10:00,83.0
2024-10-30 19:22:00+10:00,83.0
2024-10-30 19:26:00+10:00,86.0
2024-10-30 19:26:00+10:00,86.0
2024-10-30 19:35:00+10:00,93.0
2024-10-30 19:35:00+10:00,93.0
2024-10-30 19:48:00+10:00,83.0
2024-10-30 19:48:00+10:00,83.0
2024-10-30 19:54:00+10:00,79.20919799804688
2024-10-30 19:54:00+10:00,79.20919799804688
2024-10-30 19:55:00+10:00,80.0
2024-10-30 19:55:00+10:00,80.0
2024-10-30 19:56:00+10:00,79.0
2024-10-30 19:56:00+10:00,79.0
2024-10-30 20:01:00+10:00,80.0
2024-10-30 20:01:00+10:00,80.0
2024-10-30 20:09:00+10:00,74.0
2024-10-30 20:09:00+10:00,74.0
2024-10-30 20:12:00+10:00,72.0
2024-10-30 20:12:00+10:00,72.0
2024-10-30 20:18:00+10:00,85.0
2024-10-30 20:18:00+10:00,85.0
2024-10-30 20:20:00+10:00,81.0
2024-10-30 20:20:00+10:00,81.0
2024-10-30 20:28:00+10:00,73.0
2024-10-30 20:28:00+10:00,73.0
2024-10-30 20:33:00+10:00,73.0
2024-10-30 20:33:00+10:00,73.0
2024-10-30 20:36:00+10:00,72.0
2024-10-30 20:36:00+10:00,72.0
2024-10-30 20:40:00+10:00,78.0
2024-10-30 20:40:00+10:00,78.0
2024-10-30 20:45:00+10:00,80.0
2024-10-30 20:45:00+10:00,80.0
2024-10-30 20:50:00+10:00,73.0
2024-10-30 20:50:00+10:00,73.0
2024-10-30 20:55:00+10:00,84.0
2024-10-30 20:55:00+10:00,84.0
2024-10-30 21:02:00+10:00,84.0
2024-10-30 21:02:00+10:00,84.0
2024-10-30 21:06:00+10:00,80.0
2024-10-30 21:06:00+10:00,80.0
2024-10-30 21:11:00+10:00,76.0
2024-10-30 21:11:00+10:00,76.0
2024-10-30 21:15:00+10:00,77.00000000000001
2024-10-30 21:15:00+10:00,77.00000000000001
2024-10-30 21:18:00+10:00,71.0
2024-10-30 21:18:00+10:00,71.0
2024-10-30 21:20:00+10:00,72.0
2024-10-30 21:20:00+10:00,72.0
2024-10-30 21:26:00+10:00,79.0
2024-10-30 21:26:00+10:00,79.0
2024-10-30 22:10:00+10:00,68.56257861195195
2024-10-30 22:10:00+10:00,68.56257861195195
2024-10-30 22:12:00+10:00,64.0
2024-10-30 22:12:00+10:00,64.0
2024-10-30 22:18:00+10:00,67.0
2024-10-30 22:18:00+10:00,67.0
2024-10-30 22:20:00+10:00,63.0
2024-10-30 22:20:00+10:00,63.0
2024-10-30 22:25:00+10:00,63.0
2024-10-30 22:25:00+10:00,63.0
2024-10-30 22:34:00+10:00,58.0
2024-10-30 22:34:00+10:00,58.0
2024-10-30 22:35:00+10:00,58.0
2024-10-30 22:35:00+10:00,58.0
2024-10-30 22:40:00+10:00,54.0
2024-10-30 22:40:00+10:00,54.0
2024-10-30 22:49:00+10:00,55.0
2024-10-30 22:49:00+10:00,55.0
2024-10-30 22:50:00+10:00,56.0
2024-10-30 22:50:00+10:00,56.0
2024-10-30 22:56:00+10:00,58.0
2024-10-30 22:56:00+10:00,58.0
2024-10-30 23:02:00+10:00,57.0
2024-10-30 23:02:00+10:00,57.0
2024-10-30 23:07:00+10:00,58.0
2024-10-30 23:07:00+10:00,58.0
2024-10-30 23:10:00+10:00,55.0
2024-10-30 23:10:00+10:00,55.0
2024-10-30 23:17:00+10:00,64.0
2024-10-30 23:17:00+10:00,64.0
2024-10-30 23:21:00+10:00,64.50000000000001
2024-10-30 23:21:00+10:00,64.50000000000001
2024-10-30 23:28:00+10:00,68.0
2024-10-30 23:28:00+10:00,68.0
2024-10-30 23:31:00+10:00,66.0
2024-10-30 23:31:00+10:00,66.0
2024-10-30 23:35:00+10:00,65.09080505371094
2024-10-30 23:35:00+10:00,65.09080505371094
2024-10-30 23:36:00+10:00,66.0
2024-10-30 23:36:00+10:00,66.0
2024-10-30 23:40:00+10:00,63.0
2024-10-30 23:40:00+10:00,63.0
2024-10-30 23:46:00+10:00,63.0
2024-10-30 23:46:00+10:00,63.0
2024-10-30 23:51:00+10:00,59.0
2024-10-30 23:51:00+10:00,59.0
2024-10-30 23:54:00+10:00,63.0
2024-10-30 23:54:00+10:00,63.0
2024-10-30 23:57:00+10:00,59.0
2024-10-30 23:57:00+10:00,59.0
2024-10-31 00:01:00+10:00,59.0
2024-10-31 00:01:00+10:00,59.0
2024-10-31 00:05:00+10:00,58.0
2024-10-31 00:05:00+10:00,58.0
2024-10-31 00:13:00+10:00,55.0
2024-10-31 00:13:00+10:00,55.0
2024-10-31 00:17:00+10:00,56.0
2024-10-31 00:17:00+10:00,56.0
2024-10-31 00:21:00+10:00,56.0
2024-10-31 00:21:00+10:00,56.0
2024-10-31 00:22:00+10:00,55.0
2024-10-31 00:22:00+10:00,55.0
2024-10-31 00:26:00+10:00,55.0
2024-10-31 00:26:00+10:00,55.0
2024-10-31 00:32:00+10:00,55.0
2024-10-31 00:32:00+10:00,55.0
2024-10-31 00:38:00+10:00,58.0
2024-10-31 00:38:00+10:00,58.0
2024-10-31 00:40:00+10:00,58.0
2024-10-31 00:40:00+10:00,58.0
2024-10-31 00:45:00+10:00,58.0
2024-10-31 00:45:00+10:00,58.0
2024-10-31 00:51:00+10:00,56.5
2024-10-31 00:51:00+10:00,56.5
2024-10-31 00:59:00+10:00,66.0
2024-10-31 00:59:00+10:00,66.0
2024-10-31 01:05:00+10:00,59.0
2024-10-31 01:05:00+10:00,59.0
2024-10-31 01:08:00+10:00,60.0
2024-10-31 01:08:00+10:00,60.0
2024-10-31 01:11:00+10:00,60.0
2024-10-31 01:11:00+10:00,60.0
2024-10-31 01:16:00+10:00,59.0
2024-10-31 01:16:00+10:00,59.0
2024-10-31 01:22:00+10:00,53.0
2024-10-31 01:22:00+10:00,53.0
2024-10-31 01:28:00+10:00,54.0
2024-10-31 01:28:00+10:00,54.0
2024-10-31 01:29:00+10:00,54.0
2024-10-31 01:29:00+10:00,54.0
2024-10-31 01:34:00+10:00,52.0
2024-10-31 01:34:00+10:00,52.0
2024-10-31 01:35:00+10:00,51.41911697387695
2024-10-31 01:35:00+10:00,51.41911697387695
2024-10-31 01:42:00+10:00,52.0
2024-10-31 01:42:00+10:00,52.0
2024-10-31 01:45:00+10:00,52.0
2024-10-31 01:45:00+10:00,52.0
2024-10-31 01:51:00+10:00,52.0
2024-10-31 01:51:00+10:00,52.0
2024-10-31 01:55:00+10:00,53.0
2024-10-31 01:55:00+10:00,53.0
2024-10-31 01:58:00+10:00,54.0
2024-10-31 01:58:00+10:00,54.0
2024-10-31 02:01:00+10:00,53.0
2024-10-31 02:01:00+10:00,53.0
2024-10-31 02:07:00+10:00,52.0
2024-10-31 02:07:00+10:00,52.0
2024-10-31 02:11:00+10:00,52.0
2024-10-31 02:11:00+10:00,52.0
2024-10-31 02:15:00+10:00,51.0
2024-10-31 02:15:00+10:00,51.0
2024-10-31 02:20:00+10:00,49.0
2024-10-31 02:20:00+10:00,49.0
2024-10-31 02:27:00+10:00,47.0
2024-10-31 02:27:00+10:00,47.0
2024-10-31 02:32:00+10:00,49.0
2024-10-31 02:32:00+10:00,49.0
2024-10-31 02:33:00+10:00,50.0
2024-10-31 02:33:00+10:00,50.0
2024-10-31 02:38:00+10:00,49.0
2024-10-31 02:38:00+10:00,49.0
2024-10-31 02:42:00+10:00,53.0
2024-10-31 02:42:00+10:00,53.0
2024-10-31 02:49:00+10:00,52.0
2024-10-31 02:49:00+10:00,52.0
2024-10-31 02:50:00+10:00,54.0
2024-10-31 02:50:00+10:00,54.0
2024-10-31 02:58:00+10:00,52.0
2024-10-31 02:58:00+10:00,52.0
2024-10-31 03:01:00+10:00,52.0
2024-10-31 03:01:00+10:00,52.0
2024-10-31 03:02:00+10:00,51.0
2024-10-31 03:02:00+10:00,51.0
2024-10-31 03:06:00+10:00,52.0
2024-10-31 03:06:00+10:00,52.0
2024-10-31 03:14:00+10:00,48.0
2024-10-31 03:14:00+10:00,48.0
2024-10-31 03:16:00+10:00,49.0
2024-10-31 03:16:00+10:00,49.0
2024-10-31 03:23:00+10:00,49.0
2024-10-31 03:23:00+10:00,49.0
2024-10-31 03:26:00+10:00,48.0
2024-10-31 03:26:00+10:00,48.0
2024-10-31 03:32:00+10:00,48.0
2024-10-31 03:32:00+10:00,48.0
2024-10-31 03:33:00+10:00,47.0
2024-10-31 03:33:00+10:00,47.0
2024-10-31 03:35:00+10:00,44.90291976928711
2024-10-31 03:35:00+10:00,44.90291976928711
2024-10-31 03:38:00+10:00,48.0
2024-10-31 03:38:00+10:00,48.0
2024-10-31 03:42:00+10:00,46.00000000000001
2024-10-31 03:42:00+10:00,46.00000000000001
2024-10-31 03:47:00+10:00,48.0
2024-10-31 03:47:00+10:00,48.0
2024-10-31 03:50:00+10:00,48.0
2024-10-31 03:50:00+10:00,48.0
2024-10-31 03:55:00+10:00,49.0
2024-10-31 03:55:00+10:00,49.0
2024-10-31 04:00:00+10:00,48.0
2024-10-31 04:00:00+10:00,48.0
2024-10-31 04:02:00+10:00,49.0
2024-10-31 04:02:00+10:00,49.0
2024-10-31 04:05:00+10:00,48.0
2024-10-31 04:05:00+10:00,48.0
2024-10-31 04:10:00+10:00,49.0
2024-10-31 04:10:00+10:00,49.0
2024-10-31 04:15:00+10:00,49.0
2024-10-31 04:15:00+10:00,49.0
2024-10-31 04:20:00+10:00,63.0
2024-10-31 04:20:00+10:00,63.0
2024-10-31 04:25:00+10:00,64.0
2024-10-31 04:25:00+10:00,64.0
2024-10-31 04:31:00+10:00,51.0
2024-10-31 04:31:00+10:00,51.0
2024-10-31 04:32:00+10:00,59.0
2024-10-31 04:32:00+10:00,59.0
2024-10-31 04:36:00+10:00,45.0
2024-10-31 04:36:00+10:00,45.0
2024-10-31 04:40:00+10:00,44.0
2024-10-31 04:40:00+10:00,44.0
2024-10-31 04:49:00+10:00,50.0
2024-10-31 04:49:00+10:00,50.0
2024-10-31 04:51:00+10:00,49.0
